observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bpsobs_0c1116f4d5bccba96072cffa,real_grdp_growth,idn.13.1309,2024-01-01,2024-12-31,annual,3.95,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1309:Pasaman; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_0c4bd428bd21829c8162832c,real_grdp_growth,idn.13,2023-01-01,2023-12-31,annual,4.62,percent,observed,bpsprov_dca86ab5cd51810aef6250d8,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1300:SUMATERA BARAT (Provinsi); geography_mapping=qualified_source_aggregate_alias; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_0d32ba999d6506fb15c5f8aa,unemployment_rate,idn.13.1308,2020-08-01,2020-08-31,annual,3.03,percent,observed,bpsprov_2656b715fcc4cc40484c4657,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1308:Kab. Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_0d6716364aa8938a729de67d,real_grdp_growth,idn.13.1308,2022-01-01,2022-12-31,annual,4.02,percent,observed,bpsprov_69f4d3401201e7f429f0371f,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1308:Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_0d7360d31cbed7c224dbc249,poverty_rate,idn.13.1308,2022-03-01,2022-03-31,annual,6.59,percent,observed,bpsprov_07afa8f13634c9788796a1be,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1308:Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_0dad9bf699b60b9d9497964f,poverty_rate,idn.13.1311,2020-03-01,2020-03-31,annual,6.23,percent,observed,bpsprov_9f007283e860b95b8b264353,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1311:Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_0de8ad8771f84c5fcd03f5d6,unemployment_rate,idn.13.1373,2025-08-01,2025-08-31,annual,4.64,percent,observed,bpsprov_a4d570f5955cf0ac7ac1e29f,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_0e2208d8c32e6577ebcf6d97,real_grdp_growth,idn.13.1375,2019-01-01,2019-12-31,annual,5.84,percent,observed,bpsprov_2d213f4e173ef5e9ccf30c4c,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1375:Bukittinggi; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_0e796c946b3ad8f9e6db1839,real_grdp_growth,idn.13.1374,2020-01-01,2020-12-31,annual,-1.44,percent,observed,bpsprov_e5a920fca830644335e66025,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1374:Padang Panjang; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_0e84b0aa8b08f8a86adedbdf,labor_force_participation,idn.13.1371,2023-08-01,2023-08-31,annual,66.99,percent,observed,bpsprov_2776cfd7d11c4be66cb629f9,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_0e90ba6ab60bde6a8e4d2812,mean_years_schooling,idn.13.1374,2022-03-01,2022-03-31,annual,11.92,years,observed,bpsprov_479bf204f2718d1d86a39fdb,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_0e92b410655bf5af7342ebd2,poverty_rate,idn.13.1312,2024-03-01,2024-03-31,annual,7.0,percent,observed,bpsprov_76330cb31f219a56a7d551dc,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1312:Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_0ead648538caacb8061b5fca,mean_years_schooling,idn.13.1373,2025-03-01,2025-03-31,annual,10.54,years,observed,bpsprov_3c2b40c77453f0a5cb1fe2ce,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_0ebb51108f179e6b63f3e633,poverty_rate,idn.13.1311,2023-03-01,2023-03-31,annual,5.56,percent,observed,bpsprov_81f9e12f5ebaf95e940bea3c,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1311:Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_0ee54a7c6e932f0df5145b31,unemployment_rate,idn.13.1375,2024-08-01,2024-08-31,annual,4.72,percent,observed,bpsprov_918fda098286d7132aaadd28,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_0f0f406c1e16503e1b55ad08,expected_years_schooling,idn.13.1372,2020-03-01,2020-03-31,annual,14.32,years,observed,bpsprov_c606bbf051bf5fb073102493,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_0f63c01368caf4aa76512c83,expected_years_schooling,idn.13.1306,2022-03-01,2022-03-31,annual,13.93,years,observed,bpsprov_0c7cb7128ed5a07284b9cd1a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_0f7f5247c15845cf8a0d5336,real_grdp_growth,idn.13.1374,2024-01-01,2024-12-31,annual,4.52,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1374:Padang Panjang; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_105f5b6c357dcf5c63754fc9,unemployment_rate,idn.13.1302,2018-08-01,2018-08-31,annual,6.03,percent,observed,bpsprov_a520a7adb1d65c06bcc0f6e1,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1302:Kab. Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_10b9ac59a45c646eada1b58f,life_expectancy,idn.13.1372,2020-01-01,2020-12-31,annual,73.86,years,observed,bpsprov_bccddeee99a0b0cc8ae3b0bf,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_10bc64f06fb4ad58622dde55,life_expectancy,idn.13.1302,2022-01-01,2022-12-31,annual,73.2,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1302:Kab. Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_117f7ce04ab1ed02d22b3fd8,mean_years_schooling,idn.13.1303,2023-03-01,2023-03-31,annual,7.9,years,observed,bpsprov_ce6b2b59b7187847c132bfad,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_121cb0ab90e5702b1bf9daa2,expected_years_schooling,idn.13.1372,2023-03-01,2023-03-31,annual,14.36,years,observed,bpsprov_cde052e57f05b91e06c2e261,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_1238a323a13f7b09f110d74f,labor_force_participation,idn.13.1377,2020-08-01,2020-08-31,annual,64.16,percent,observed,bpsprov_22319e4d86199cb8c1878bba,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_125f31cbb5465dd2eb03f4cb,real_grdp_growth,idn.13,2024-01-01,2024-12-31,annual,4.37,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1300:SUMATERA BARAT (Provinsi); geography_mapping=qualified_source_aggregate_alias; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_1294c649a6bad13215563fe1,mean_years_schooling,idn.13.1371,2022-03-01,2022-03-31,annual,11.6,years,observed,bpsprov_479bf204f2718d1d86a39fdb,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_12beee1681a91bc494e6d89b,unemployment_rate,idn.13.1374,2021-08-01,2021-08-31,annual,4.9,percent,observed,bpsprov_f60c2c4420f7deee0700f3c4,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_132c962b82a20b0d0a8ba85b,unemployment_rate,idn.13.1377,2019-08-01,2019-08-31,annual,5.48,percent,observed,bpsprov_f15e0f6de3fc2b7c85e7802c,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
