regime_id,geography_id,analysis_year,indicator_id,value_numeric,unit,claim_type,observation_id,provenance_id,time_start,time_end,reference_period_pattern,comparable,methodology_version,price_basis,source_artifact,source_path,source_notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,mean_years_schooling,8.28,years,observed,bpsobs_9d09812a766a192c8efcbead,bpsprov_0b0d19688b5dafc6c6a6d610,2020-03-01,2020-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,life_expectancy,71.32,years,observed,bpsobs_97953f8504b036a57faa7341,bpsprov_bccddeee99a0b0cc8ae3b0bf,2020-01-01,2020-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,labor_force_participation,72.67,percent,observed,bpsobs_c0abf6e1d8152a7ddbf121d6,bpsprov_22319e4d86199cb8c1878bba,2020-08-01,2020-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,unemployment_rate,5.62,percent,observed,bpsobs_80f98d53756269c9f21f64c3,bpsprov_2656b715fcc4cc40484c4657,2020-08-01,2020-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,poverty_rate,7.15,percent,observed,bpsobs_da5f69ba5bbd57e58bfc7b64,bpsprov_9f007283e860b95b8b264353,2020-03-01,2020-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,real_grdp_growth,-1.24,percent,observed,bpsobs_1eef5b22dde38e3714c05bfa,bpsprov_e5a920fca830644335e66025,2020-01-01,2020-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,agriculture_share_grdp,28.804074385616794,percent,derived,bpsexpobs_b56d4754682303bcfd8c0e9d,bpsexpprov_de78525e2bbb6ca424c54f66,2020-01-01,2020-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:473:Kabupaten Solok Selatan; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:473:Kabupaten Solok Selatan; transform=share_percent; source_denominator=5530553.59; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,manufacturing_share_grdp,4.29793195440314,percent,derived,bpsexpobs_a4e9a3e222d52e026c9d1880,bpsexpprov_de78525e2bbb6ca424c54f66,2020-01-01,2020-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:473:Kabupaten Solok Selatan; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:473:Kabupaten Solok Selatan; transform=share_percent; source_denominator=5530553.59; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,rice_yield,3.5540000000000003,tonnes_per_hectare,derived,bpsexpobs_b6983ea681e4400f0e505e11,bpsexpprov_4ea81f7d026a48bf672ef4dc,2020-01-01,2020-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Kab. Solok Selatan|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,underemployment_rate,15.06,percent,observed,bpsexpobs_c4181bce660de450ca511782,bpsexpprov_31afeaa8c374b636e60a0d0c,2020-08-01,2020-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Kab. Solok Selatan|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,population_total,182027.0,persons,observed,bpsexpobs_a47feab6e454cafc38b4e50f,bpsexpprov_9de0c2885fb2df7b9c780beb,2020-09-01,2020-09-30,september_reference,true,Sensus Penduduk 2020,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_population_sp2020; source_universe=Resident population under SP2020 census definition; source_geography=vervar:1310:Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Solok Selatan|turvar:34:Laki-Laki + Perempuan; transform=identity; quality_rule=select total sex category only and retain census reference period
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2020,annual_rainfall,2839.225367,millimetres,model_estimate,chirpsobs_6770038cb21b98f29f277049,chirpsprov_869749660f299278b4209870,2020-01-01,2020-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,expected_years_schooling,12.72,years,observed,bpsobs_15ea823e2ffb7ba83969dda1,bpsprov_59b3fcea1b8f80dc25e5997f,2021-03-01,2021-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,mean_years_schooling,8.32,years,observed,bpsobs_2fae2cc6d86f1472be7a9cb9,bpsprov_303068fc45c1b4a44de2962f,2021-03-01,2021-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,life_expectancy,71.52,years,observed,bpsobs_265b156946ad152412224e99,bpsprov_9e38f491ad34cf0e81b46a4c,2021-01-01,2021-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,labor_force_participation,72.11,percent,observed,bpsobs_4ed9e42726d3e80530f2c53e,bpsprov_803d538d0bd89745bac67ed6,2021-08-01,2021-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,unemployment_rate,4.84,percent,observed,bpsobs_e034d97f77469b30e9d4eba4,bpsprov_f60c2c4420f7deee0700f3c4,2021-08-01,2021-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,poverty_rate,7.52,percent,observed,bpsobs_e4452edde087fcb19d658daa,bpsprov_4e74f8113f789471e27d55c2,2021-03-01,2021-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,real_grdp_growth,3.32,percent,observed,bpsobs_ef7e69a97de5f8174522111c,bpsprov_f9d23f023457ad4f89bddd43,2021-01-01,2021-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,agriculture_share_grdp,28.417217232257585,percent,derived,bpsexpobs_19b289b1c9848d42e5cdcbcc,bpsexpprov_1bd70093852bc1965baeadf8,2021-01-01,2021-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:473:Kabupaten Solok Selatan; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:473:Kabupaten Solok Selatan; transform=share_percent; source_denominator=5777977.93; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,manufacturing_share_grdp,4.403012145115619,percent,derived,bpsexpobs_d84d252bdc07a61f8518f31b,bpsexpprov_1bd70093852bc1965baeadf8,2021-01-01,2021-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:473:Kabupaten Solok Selatan; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:473:Kabupaten Solok Selatan; transform=share_percent; source_denominator=5777977.93; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,rice_yield,4.007000000000001,tonnes_per_hectare,derived,bpsexpobs_99109007d4e12f5ae9bcea1f,bpsexpprov_1fe8aa76eff04c735a65a290,2021-01-01,2021-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Kab. Solok Selatan|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,underemployment_rate,14.69,percent,observed,bpsexpobs_f309855e9450f66402810f65,bpsexpprov_227f7b196629e133536fef6d,2021-08-01,2021-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Kab. Solok Selatan|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2021,annual_rainfall,3128.814974,millimetres,model_estimate,chirpsobs_3ae4f3909f2ee5ac5663d04c,chirpsprov_46837b82c19c621130eb5220,2021-01-01,2021-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,expected_years_schooling,12.73,years,observed,bpsobs_e771253014e0a97558327d43,bpsprov_0c7cb7128ed5a07284b9cd1a,2022-03-01,2022-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,mean_years_schooling,8.41,years,observed,bpsobs_2560da936ac7f97009234139,bpsprov_479bf204f2718d1d86a39fdb,2022-03-01,2022-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,life_expectancy,71.89,years,observed,bpsobs_16d86e8a51616d4a7ec8b5fa,bpsprov_8e47c62ff74ef0847a5cff92,2022-01-01,2022-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,labor_force_participation,77.99,percent,observed,bpsobs_2667ab067bab7c5f391c774a,bpsprov_ba6ebf736b043a24fb0a8367,2022-08-01,2022-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,unemployment_rate,3.71,percent,observed,bpsobs_23181116714582a7cd7c6dc4,bpsprov_7a75a5f8b1c67982a00bf2a0,2022-08-01,2022-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,poverty_rate,6.51,percent,observed,bpsobs_57a97bdf869a3adb55033f65,bpsprov_07afa8f13634c9788796a1be,2022-03-01,2022-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,real_grdp_growth,4.01,percent,observed,bpsobs_29494887074f8337fd905a44,bpsprov_69f4d3401201e7f429f0371f,2022-01-01,2022-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,agriculture_share_grdp,27.685216294893305,percent,derived,bpsexpobs_f63200e6b0667733c820358f,bpsexpprov_f01604e079fcaf5cd29dcab5,2022-01-01,2022-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:473:Kabupaten Solok Selatan; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:473:Kabupaten Solok Selatan; transform=share_percent; source_denominator=6430736.43; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,manufacturing_share_grdp,4.2649283326326595,percent,derived,bpsexpobs_5ac57c0a3b6eb7afc5f315d0,bpsexpprov_f01604e079fcaf5cd29dcab5,2022-01-01,2022-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:473:Kabupaten Solok Selatan; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:473:Kabupaten Solok Selatan; transform=share_percent; source_denominator=6430736.43; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,rice_yield,4.13,tonnes_per_hectare,derived,bpsexpobs_92dcc2e31cde37a7741d10ed,bpsexpprov_7bec558ef289b8b581c4f745,2022-01-01,2022-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Kab. Solok Selatan|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,underemployment_rate,8.67,percent,observed,bpsexpobs_9bf3f1199f66f70409e3acb6,bpsexpprov_c7f222b804ed42981996759c,2022-08-01,2022-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; source_selector=vervar:1310:Kab. Solok Selatan|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2022,annual_rainfall,3535.487002,millimetres,model_estimate,chirpsobs_d1bf6dc08db1d60be8fc2ece,chirpsprov_3aa2018ec0576428d71e18bf,2022-01-01,2022-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2023,expected_years_schooling,12.8,years,observed,bpsobs_33f9eac43433c29d39d55f61,bpsprov_cde052e57f05b91e06c2e261,2023-03-01,2023-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2023,mean_years_schooling,8.69,years,observed,bpsobs_bb810fdf7144f0dcbd76b412,bpsprov_ce6b2b59b7187847c132bfad,2023-03-01,2023-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2023,life_expectancy,72.22,years,observed,bpsobs_db7f3222303aa9798f7bb545,bpsprov_d7adc77cd028b6d503ff15ea,2023-01-01,2023-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2023,labor_force_participation,76.52,percent,observed,bpsobs_c4ae0eecebe4e8eeabae61bf,bpsprov_2776cfd7d11c4be66cb629f9,2023-08-01,2023-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1310,2023,unemployment_rate,2.57,percent,observed,bpsobs_8678ba7aaeb97b65c26f5cd4,bpsprov_1f2c3732b7fbb4c85a9ea7e7,2023-08-01,2023-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
