source_row_id,source_record_id,metric_family,canonical_geography_id,source_geography_code,source_geography_name,year,disaster_type,value_numeric,unit,promotion_status,source_snapshot_sha256,notes
bnpbsrc_7fb7fe90ddbd8450c4a172cc,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1305,1304.0,TANAH DATAR,2020,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_800d07f03bb76fae7827fad1,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,BANJIR,784,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8024745b9bbcc08d1700e2ce,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2011,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_80292d4cf806d616bcb4fb08,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_813972eb7d77dfc78749ef48,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2014,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_816b48db1cf1370c3f11a608,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1302,1301,PESISIR SELATAN,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_819c4cf358f113fa3a8f1f4e,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2024,ALL_RECORDED_DISASTERS,7,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_81c656c19b8a6701f5c39567,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2013,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8257f9f3b6a226d78eef9b20,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8268b71cfd15733130436284,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1372,1372,KOTA SOLOK,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_837702f2d350be15a48426db,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1371,1371,KOTA PADANG,2024,KEKERINGAN,1,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_843b383cf87ed6e7896c3410,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,CUACA EKSTREM,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_84baed1b53250ba4aa03e0ce,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2018,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_84c4d380eb8f2b9f0372252a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1307,1306.0,AGAM,2014,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_851095c8f9aaed71363dbe58,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1304,1303,SIJUNJUNG,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_851b62b65aace5b090664a5a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1303,1302.0,SOLOK,2014,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_854b0840102b755e26d44869,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_856519ab4bd8f2d1398d9277,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1305,1304,TANAH DATAR,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_85cc892e52f7f3a324c3894c,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1305,1304,TANAH DATAR,2024,BANJIR,320,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_86190b2bf8f8a5eeb7eb8561,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1311,1310,DHARMASRAYA,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_86f969b1388429103f5ce870,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2024,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_87229813fff0c15a02a0ddda,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2017,ALL_RECORDED_DISASTERS,6,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8774ed88aa58cd3ba4740456,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1305,1304.0,TANAH DATAR,2023,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8779684108e13ec5fc7eb04b,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1371,1371,KOTA PADANG,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_87fa78284da0dfef665b2e8e,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_88029cdefa27d385453702b5,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_88c38dbbd2d49cea5b965b9f,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1302,1301,PESISIR SELATAN,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_88f1ff44446b9bf2dd2b27af,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2023,ALL_RECORDED_DISASTERS,4,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_890e80dc299b4605b624a2cb,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8993fcddba94d68ae1af60d5,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,GELOMBANG PASANG DAN ABRASI,1,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_89df3a7e5453ddae92cb5b3f,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1376,1376.0,KOTA PAYAKUMBUH,2023,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_89f51454cde68dcfd2c547d5,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1312,1312,PASAMAN BARAT,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8ad7884b74e644c3dab4fe5c,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1312,1312,PASAMAN BARAT,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8b341cfd89179b17416abfca,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8b9d3472238bd9ae77c10490,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2017,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8bab275a3d9b2819b4caad9b,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1311,1310,DHARMASRAYA,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_8c03f07226f4c967d7a22dc9,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_8c07e9c0a8e615b5d6649f20,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1371,1371,KOTA PADANG,2024,TANAH LONGSOR,1,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_8c133b2044dfa35609aa44e6,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8cd3db1df5c2853ed2423899,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2016,ALL_RECORDED_DISASTERS,4,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8d3b6b24596f007a4f17b2c3,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8d3b91e68a1931525fb4567f,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_8d400d3ce3cfcd6e70a207ac,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2020,ALL_RECORDED_DISASTERS,11,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8d7e3551caee9626b0d13cf1,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2024,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8d8f91ed8ad3c5c0d99e38c6,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1303,1302,SOLOK,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_8de623cbb100f4df4caa9760,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2023,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8de7ff195616d3711217d901,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2010,ALL_RECORDED_DISASTERS,7,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8e0c801611376f41cc321c4d,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,TSUNAMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8e66bda0c699ed15d5b4cb71,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1376,1376.0,KOTA PAYAKUMBUH,2020,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8ecf370e9dfb12e74da02a02,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1372,1372,KOTA SOLOK,2024,KEBAKARAN HUTAN DAN LAHAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_8f0cf60cb0ab5baf3c199b03,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1302,1301.0,PESISIR SELATAN,2015,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8f28a0f04b86043743734180,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1304,1303,SIJUNJUNG,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8f6c4e382a5814f783b90da3,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1311,1310,DHARMASRAYA,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_8fa7e7b06299cf395e121be3,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1309,1308.0,PASAMAN,2016,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_8feba77bba84930131e4a9c4,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2013,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_9060994173027f288b86994a,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1306,1305,PADANG PARIAMAN,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_9061b1d4a57df26fa7dc7b02,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1309,1308,PASAMAN,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_91016d0ab0599fafc718f963,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1371,1371,KOTA PADANG,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_919242581b9c84a8b6df9ed5,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2014,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_91ec68211e0f10ab17fb7296,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1307,1306,AGAM,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_92562cb71a692633a9450d61,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2010,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_9279aee209ff956b7f203dbc,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_92f2c6abdf65720e604243ee,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,BANJIR,1,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_931d740829dee240cba3665d,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,KEBAKARAN HUTAN DAN LAHAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_936b992929edd006e387aa69,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2013,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_947d6269a151f6471ecdf445,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_948437e512eec84277ac5237,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1305,1304.0,TANAH DATAR,2017,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_94c1dce0ff6b419c68839647,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_953c802f0286c5b137bb9f85,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1302,1301.0,PESISIR SELATAN,2019,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_95628a1182b7a977731a81a0,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1301,1309.0,KEPULAUAN MENTAWAI,2013,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_956e90b2cfee92b9f504456d,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
